x,y,objeto_presente,lectura_ultrasonico,movimiento_direccion,movimiento_distancia,velocidad_lineal,velocidad_angular,aceleracion_lineal,aceleracion_angular,tiempo,energia_consumida,temperatura_ambiente,nivel_bateria
-2,1,False,0,2.125413465989597,1.4556473153550282,0.26028687794465766,0.959684511479219,0.748862633978983,0.8987733585128398,0.625544458326148,0.29492101774203194,0.6135625512238523,0.8437093778813783
0,0,False,0,5.804685257888388,1.7392848313490608,0.9697511193690591,0.174516285210222,0.3494308758856203,0.5835531585397385,0.35869083191332896,0.4998824646800246,0.7033257955983048,0.7033527728860355
0,0,True,0,1.2467280572179598,0.6895280608406689,0.6235038529014518,0.6458270288601654,0.0028393646537936412,0.6979745077701105,0.3529979595218423,0.6977267261887224,0.9381386069561193,0.21887115718110262
0,0,False,0,0.5054295448366732,0.41521277517264,0.735944333511811,0.6325981884738395,0.6625796502743732,0.8379963630290692,0.697000974606021,0.7420626363379186,0.16799899102003513,0.6511392481801819
0,0,False,0,0.3413061927047204,0.9553141378703047,0.7154667529494789,0.4200531998262056,0.12756291719976287,0.3859116835261811,0.9894266068508178,0.04168702635139976,0.586303191087724,0.3708265341760839
0,0,True,0,3.872058745895311,0.41902148799868555,0.49663626528596305,0.5370650106746674,0.16491195586548335,0.6781228994668601,0.7087076528809617,0.451818832114363,0.6001573036761694,0.1240213059037143
0,0,True,0,5.346761205843754,0.1622949059226242,0.16910452868240677,0.592292027927217,0.6206060436675749,0.4839396677757013,0.45393592051984877,0.9232501511616504,0.9802191683953138,0.8629980066869363
0,0,True,0,2.209132498001959,0.7664239150521122,0.33530703502374304,0.567396011655393,0.18581580989796365,0.6988093205887409,0.25566992596241156,0.711214173145041,0.7463686885053451,0.32195914775161694
0,-1,True,0,5.197236103158954,1.8045108117787103,0.10788728240381262,0.0952348687942206,0.0075725243614753746,0.8914571523519632,0.7024321988858723,0.36773952203362237,0.9286150596497584,0.9803682618791553
0,-1,True,0,3.7021165475520696,1.163157479092781,0.035242003185392945,0.35999141494627207,0.29398590616821907,0.8347908036054595,0.6911801833844319,0.25158461063526627,0.7412894533893962,0.26836442185981313
1,-1,False,0,5.8652182535759385,1.8297881215044702,0.5411630813576124,0.9644758708080974,0.565177323719578,0.8683899959477761,0.4648672965311075,0.8129408873764644,0.006145653780366689,0.46764273995883343
0,0,True,0,1.6578544029441842,0.483578925947429,0.7531802855135281,0.528671761858723,0.9286147328516495,0.6252203085920964,0.33635971935556397,0.11262074865118932,0.5125674980306746,0.9398148328842801
0,0,False,0,5.459446032673319,0.9266857310421741,0.5594493282627414,0.6306314267056418,0.5340789553935209,0.3133122269665305,0.38012653788955597,0.21596090621083497,0.8624800166567959,0.17899881955700303
0,-1,False,0,4.729688612139041,1.929609669205102,0.9624706158738304,0.47974334876404456,0.2527625498166811,0.8153417161723943,0.8651832295203227,0.6006858875978631,0.20289983153030533,0.26562738521934104
0,0,False,0,0.21941661479629532,0.08467684723904978,0.39883145551462995,0.18814013357597592,0.5822143729395834,0.5531901211906106,0.6513942329661601,0.4530537795922648,0.7693402256556426,0.5700318686863408
-1,0,False,0,3.679445273399872,1.6737816607412213,0.5362200490459067,0.9116298589688074,0.09857433870595567,0.1702995274825596,0.7756554827471586,0.19197050942328675,0.1576905243919534,0.6403634297168455
-2,1,True,0,2.2054850606737353,1.8807522545447466,0.263989418817961,0.04355917105051921,0.21087128786342013,0.006433334100566235,0.55430662987213,0.6053951786872822,0.7075408133875923,0.3216192836257856
0,0,False,0,6.231871769424048,1.7906531025551853,0.22592133601133257,0.5618194938944131,0.09355805605944056,0.6653707724743992,0.39849347436773974,0.4841525886440027,0.46092576981490463,0.004868440211239444
0,0,True,0,3.696956202295297,0.6344124290669575,0.8788624675147353,0.6254501967078154,0.9938944901884805,0.12026717444334256,0.2214690756629819,0.11764391141563435,0.4534406869294262,0.3161105692502355
0,0,True,0,5.02444534841816,0.9431898069040907,0.2297879929024521,0.8684027559701669,0.8652256621037302,0.5123372336665435,0.1659640893973241,0.5604740949634924,0.09872600618063054,0.99517592066124
0,0,False,0,1.0847784857338354,0.0040518790209052025,0.1399037186362989,0.21102590180856085,0.9605287482508111,0.12139345150436731,0.9569523261190024,0.3599605946425417,0.8200957197969742,0.3036759141878361
0,0,True,0,0.9386292185807626,0.6604050784458102,0.6581413816747319,0.801137859177297,0.38548744360863363,0.016737456174590548,0.5029587167102908,0.45367635640136883,0.43047566191100495,0.8371863547029129
0,0,False,0,2.071699523576561,1.1333510920759593,0.9922714726496455,0.2605357355854533,0.4954039499414663,0.458700032668115,0.9403201745056153,0.04269571690072971,0.5755969680550441,0.5412686932268408
0,0,True,0,0.9414830207686122,0.8379872135991182,0.04490505329288652,0.7786192502088306,0.9703794879502384,0.2741619892026982,0.8185886665538147,0.738651203742903,0.773738921782745,0.9450225765489478
1,1,False,0,0.803096217472911,1.9567892973065044,0.5713287842064985,0.6753523543332524,0.7227449292259488,0.8810787089641668,0.15085221834025186,0.3710670606825589,0.024955554918278167,0.33235570756235044
0,2,True,0,2.3278435724422453,1.6808714689136475,0.7477254626876186,0.4829346168756461,0.7822861514378082,0.3166959465806418,0.44453277968151084,0.029004357666985503,0.4377871289966394,0.2941945424240865
0,2,False,0,0.747271970023483,0.016942962963532482,0.6759370215254212,0.5323885543073762,0.7519591325116783,0.750859896487896,0.7150041438270467,0.1703314154062876,0.6226948802011228,0.6690705115755589
1,1,True,0,5.654692825681146,1.2607007719975942,0.9415741764102902,0.4690298054587624,0.1860051474293436,0.3985150374270736,0.8978000834038926,0.9802250242750045,0.9645563939032206,0.29266756230532553
1,0,True,0,6.070891871465055,0.23600984938732195,0.30856459590058083,0.37429451539660497,0.5910693223417924,0.8216723704629555,0.38598369491035056,0.4455270529322274,0.9353413523588489,0.9446406224760631
0,0,False,0,1.6538229484343818,0.45057653525844477,0.7381671127171617,0.6685600926985386,0.1557355443412396,0.5326988201232019,0.14907366406610834,0.5770240877921211,0.14328239193030556,0.6805312431702867
1,0,False,0,0.7146025340879559,1.350648392103535,0.24793369987314495,0.3411955696115553,0.29605409598205257,0.5737749330557859,0.13058152215394314,0.06755980193246969,0.2874585827054409,0.1938914208263557
0,0,True,0,1.6233303557788,0.7485798714521463,0.8271604677176699,0.04757416711119322,0.6599815785462393,0.6430699247098376,0.9111350904704497,0.3527449452747201,0.8650569792930932,0.35356261107925624
0,0,True,0,2.135118654614964,1.1120522308481882,0.5077517024988945,0.06228556109872563,0.823048562019738,0.2597897784171881,0.28358672746173597,0.12866120426539718,0.06122333395350377,0.786338402838722
0,0,False,0,5.418270417343684,0.5905194364240207,0.955995524091871,0.33537317916188847,0.7236242223902218,0.3755054829343629,0.4976728713590167,0.3912808438923462,0.7375765593557929,0.43850567773772875
0,0,False,0,5.71359583827574,0.04599113329127369,0.4286124074678993,0.9336266614767965,0.7264198097921583,0.7086148760591712,0.904174967757621,0.38657274480929193,0.2949862992069896,0.7891129875971048
1,0,True,0,0.10196215355302125,1.0136486457433307,0.036651353885722715,0.11390351796589882,0.7247727123001916,0.25071946056716565,0.38122668886723055,0.8560907476926782,0.5844192078835964,0.12821601780918357
0,0,False,0,2.5246163244426167,1.26949024253003,0.7730571600270018,0.21075665778099806,0.03685085682433964,0.9616158752909402,0.6643595771030003,0.1336904469442144,0.17090089707466904,0.2336607157984233
0,0,False,0,5.553010896754684,0.3707809803599411,0.9748651027634955,0.2677497685098298,0.8897800435987607,0.3059514617867892,0.9743401204272143,0.7243539189138064,0.33811026143106704,0.702406346568529
0,0,False,0,1.3176780047533658,0.6117537797573689,0.5073928752798424,0.4151434930028135,0.8113539501927931,0.5013326473042334,0.4910289019322932,0.5947215068272799,0.46552035578103035,0.6815452797050887
1,1,True,0,0.77904004416298,1.9340052128743987,0.5257656266034542,0.9623918264829803,0.6507540056171175,0.02897463532563671,0.5243180073381957,0.09984910297888527,0.03582291731997356,0.6296151947293264
1,1,False,0,1.0564888507265724,1.0359278259654643,0.24843592505148182,0.9602567075438714,0.5901486694493303,0.11709566240764935,0.04113037702479261,0.5849876076275574,0.5977497536765287,0.7127328358670846
0,1,True,0,2.183302677363787,0.6524393295872397,0.8850043679433949,0.4991447454295269,0.685303094208721,0.5487265740584346,0.7629330858817013,0.5539881297177435,0.5740695712104483,0.5620026305509687
-1,2,False,0,2.516244789455119,1.7920555851357067,0.40112048712567594,0.7039645811149865,0.9075728458400265,0.3493484591626578,0.596753503983568,0.6561827437017269,0.5143193638912714,0.7603924009373707
-1,3,True,0,1.9632906366553289,1.425678550092024,0.22005568697296385,0.1570157378002971,0.2647045677669405,0.38245500809404287,0.9892505029727354,0.6039252641443142,0.49659284951242777,0.017314286565818904
-1,3,False,0,1.920819880090248,0.013900386043945057,0.3459699152036345,0.8235118028682032,0.59609881396988,0.3369487726244358,0.7097977214746614,0.0703127120763265,0.04086820293748261,0.9923758001872367
-1,2,True,0,4.2221649097619505,0.526994345113859,0.7840602421520709,0.5541044500577299,0.10392010239422977,0.14887078638119633,0.6910205794862063,0.6818296407305524,0.20724526237700425,0.708874455571118
-2,2,True,0,2.626255085856374,1.8378461462902234,0.5032856199218269,0.5991580669112386,0.2010795233911532,0.7162941726613125,0.7536317863331973,0.4749149479208399,0.47096031383352654,0.30206539845921243
-3,0,False,0,3.799789964212452,1.724060981921679,0.01161150654460652,0.5772425056553979,0.2832955572049948,0.7483326652539235,0.6156680644089796,0.19695448541814697,0.81813639838598,0.8891865453249402
-3,0,False,0,1.782622124801863,0.2315274323197516,0.2890612836426194,0.5188145690559702,0.06552575526663995,0.7853243040881268,0.36266390917348557,0.806582462736393,0.33513087986292844,0.4973596194541442
-2,0,True,0,5.1467008622679495,0.7010920286813498,0.12321723117391992,0.5666549526074922,0.5877558815968169,0.4736299056301009,0.7695100043639531,0.2176863632736128,0.32466921743801225,0.14991209883864665
-2,0,False,0,3.715089448201151,0.5912572769675546,0.8355403031507714,0.2876100500037395,0.47765371648793,0.12077008318969307,0.7608333586998108,0.32661498197520744,0.6948724242013071,0.23614313331866954
-1,0,True,0,5.685098748131319,0.8528439782629103,0.5176050023522768,0.9342698570173646,0.007596636471269402,0.01866639891908095,0.09573299004162439,0.6068512830052717,0.9293779898022431,0.8723621825724966
0,0,True,0,0.01931755634192525,1.7420582695233873,0.7487899005982542,0.8641142871840536,0.00014789034686990554,0.7242806689339126,0.9870705845970689,0.7626149268231729,0.866020068006907,0.3921864394823955
0,1,False,0,1.7909348062928743,1.2026765638735555,0.13829642296841427,0.5082172480106575,0.5965575320117845,0.8461747826331423,0.05846665837913467,0.30300462835894737,0.33533190939077817,0.0015920999247683865
0,0,False,0,4.727906625950514,0.30056966689013254,0.09645815919975964,0.564577702373834,0.7678532939843468,0.7092948536880739,0.47985424172359126,0.5115517440269383,0.024502006515558894,0.5181465898355047
0,0,True,0,4.155442384531908,0.8475655516904688,0.3292639727027883,0.26239914268659925,0.39393621227012754,0.16693482022574857,0.16576345768777778,0.4623766420627029,0.040661771958878656,0.14355921518449222
0,0,True,0,2.999428532369616,0.004019009780483085,0.7147177745495893,0.7738726850155329,0.9150788519404779,0.8191873082232567,0.7810868703548877,0.7382533774958506,0.2516280844279578,0.7480937734246852
0,1,False,0,1.1909748445642785,1.543722528657413,0.9968722527269676,0.5422358525641099,0.8647987037107674,0.3864099516636622,0.8104394713082578,0.8613298534091544,0.9906919220318379,0.726811304770885
0,1,False,0,2.9489186981941904,0.7522063343416805,0.49130000552485065,0.1740153236705677,0.023450507296244205,0.03687488049522303,0.9292948834788329,0.01701502252456344,0.16616051611020843,0.2151621631673084
0,1,True,0,0.17519513535206482,0.6896659712770215,0.00892213836902489,0.15908057694574618,0.7441691442962535,0.873963352933966,0.7695448243959523,0.8601371085941325,0.14890088570498805,0.17818952251002917
0,0,False,0,3.906365101434894,1.3194567457392599,0.9351456275521135,0.5173273125207979,0.39457714893327245,0.8675101662733447,0.03524022751493272,0.6704627536669443,0.34880018946406066,0.5884886372312694
0,1,False,0,0.9496383478830099,1.3185618036296392,0.33795692698238655,0.17243222726086904,0.14529187708264601,0.6571392312303591,0.043010060432470576,0.06365893624078478,0.5366932904447378,0.6053143734265457
0,2,True,0,2.084925006167615,1.4572167929228952,0.7524724075123764,0.13534801419082088,0.4371051367579686,0.0968542214492768,0.736203183001097,0.2161577400612974,0.7184645385605786,0.007244440147956999
0,1,False,0,4.086941131361895,1.1800883871331818,0.7592674313483136,0.6885973415518062,0.3093392111443084,0.46867299814499697,0.13526885500645103,0.7301881450114766,0.8653107715443841,0.9516509867155232
0,0,True,0,4.85942200856178,0.2928574022037169,0.6362455419015942,0.3059265707391423,0.8291144696388747,0.6748342952734876,0.5161858796306924,0.0733857282046313,0.6153644941779277,0.9007177031225534
0,-1,True,0,5.03092484925462,1.5758565941281002,0.761708474263305,0.011677578918094622,0.35579213025553946,0.6702839581835998,0.7349615166372593,0.8458196148494778,0.6619599730878394,0.18691664583384582
0,0,True,0,2.03153613830846,0.6571933777647851,0.839360859963374,0.4417351239510473,0.10186537527487893,0.36925956979039665,0.8010790839411115,0.1616511381346517,0.9878486282426467,0.1533234164633802
0,1,True,0,2.1629220439889822,1.5066286075228632,0.9569170426469703,0.1864380564583804,0.6700133777320171,0.5834180078175645,0.6236272656602063,0.33745733489819274,0.19445693419939403,0.02821954643950042
0,0,False,0,3.5837473340625614,0.13169128122013452,0.739311474746403,0.44232812449332903,0.37924777231951,0.13874341677357427,0.19087424539282827,0.3145132103737712,0.2560220459546899,0.0695443455065432
0,0,True,0,2.5144040560544405,0.06040713577505663,0.5082536874824305,0.2145056179416157,0.24711377884143915,0.6557247016591015,0.1603715495768443,0.8433379406733955,0.7373815423173808,0.7238312056237367
0,0,True,0,3.449663282320535,0.3487601049100022,0.39032711892392613,0.852549246827037,0.14214141981785056,0.383881186241811,0.7094839037513263,0.8714633912613667,0.08940925355958795,0.4716486151354663
0,-1,False,0,4.3835533785013405,1.7388146635848885,0.12009968573772867,0.9352750205265746,0.2856656986852413,0.2471042445604118,0.30208057770332486,0.6058652670584275,0.3404088276239883,0.9912343039295269
0,0,True,0,2.936848491558335,0.13840711591088461,0.5111555195239087,0.36410236060789025,0.38399450017323133,0.9460540902181431,0.7627561193536238,0.8980228029627553,0.048634569323253274,0.9746464053988418
0,0,False,0,1.6662069684818428,0.2479750156862739,0.3289178147864942,0.3497140360298525,0.9616220156506758,0.8603750113474903,0.9961783846495683,0.800216920459669,0.2028567866893377,0.9625097920848328
0,0,True,0,2.590566097958464,0.48893861696515084,0.7753969365675754,0.02662787500891106,0.9884615483115071,0.003188287933891587,0.45555455819300816,0.7432973847660985,0.6798519762642323,0.16248222681311053
1,0,False,0,5.896405866225153,1.9851666944426491,0.6681345955490842,0.5699727996011118,0.9231103509530375,0.4102494531511578,0.0211018328097774,0.6036073370946671,0.5729076196385127,0.8733138507717804
0,0,True,0,3.84830161446211,1.2421794371531218,0.8912139525818973,0.786745583669279,0.794733720086415,0.6631734851797921,0.031400892138559455,0.9934089249760959,0.15953396677925036,0.4620014860530889
0,0,False,0,5.784038654953553,1.063527408732019,0.5043984688607761,0.034578425063331086,0.9656295501673425,0.14758797220447506,0.41401068319611145,0.38025212410228937,0.3401307420319418,0.4665715824252451
-1,0,False,0,3.423221847918907,1.8170608905899663,0.45241224484933307,0.9003502947482821,0.423453969664938,0.9426189718789617,0.5306275824253037,0.08382401060505129,0.8447217040938735,0.16910950959979387
0,0,False,0,0.5329888073251094,1.9502236011506169,0.7701605263442644,0.1085303418163509,0.8456078877354888,0.8782511211425135,0.8529408523116427,0.0775587826787959,0.09231703865975616,0.2773266265701
0,0,False,0,4.965181127883555,0.5340487271354704,0.32182640633566795,0.11094522954806485,0.21365970893611408,0.6178848783363116,0.4499665945053505,0.5587591667420202,0.934873036213922,0.47548819719104973
0,0,False,0,2.0609286559426985,0.40518047036434957,0.26190880454253584,0.845453201957578,0.8978866230324195,0.368609347451167,0.23550744107666977,0.5111006721513588,0.8868461759021136,0.6655169706116004
0,0,False,0,0.3924505155581686,0.8653303730894026,0.7691530789095606,0.5516553354665248,0.10120276348506174,0.8233861550220388,0.42620443783225037,0.2965141811745534,0.1506335829640555,0.8661925433894746
-1,0,False,0,2.6818334053318313,1.7060431018663078,0.8994057609099748,0.4133984778079428,0.20907126337107318,0.9564049879241047,0.14956821976381396,0.45779247219561003,0.9345762243063392,0.5716556690399247
0,0,True,0,4.800003729105615,0.28063954788984113,0.6113547787201693,0.5324050273906035,0.9177609987609028,0.8969648768486634,0.6646940099048841,0.05901169406282436,0.26480765184292465,0.41520798540971104
0,0,True,0,1.5880264961437351,0.1706439219168583,0.5186426914089453,0.2050831580475998,0.8664312800139672,0.2870793134902724,0.8470733485668103,0.05081532316279058,0.3922549889572733,0.2442569794908509
0,0,False,0,5.149602201797712,0.3394812788880861,0.5799265900336351,0.4048215114583975,0.036546913758198296,0.2769504635593756,0.4296015341954017,0.9736395252229891,0.6419443230510397,0.9191277589605895
0,0,True,0,4.294306913015628,0.7830759783884369,0.8388484193323793,0.8983950014803254,0.9661173897066515,0.9239052112512092,0.998736921382666,0.7564295490011024,0.5932342348674065,0.9079794341465504
0,0,True,0,1.9564222436552725,0.9985955470503551,0.45250572482757434,0.8406019685109274,0.18050724702525922,0.9574094874443272,0.09139233107229394,0.4413181563794373,0.9084615281491137,0.014150021685807812
0,0,True,0,1.1522919673532739,0.014476396900367616,0.7658043868527284,0.7756042177643151,0.3348791865640752,0.24342630634796303,0.3569453174052658,0.399624536738163,0.5644151600761751,0.6580124204916543
0,0,True,0,0.22754350412199803,0.6337319064070981,0.0428842875368004,0.10361042380173813,0.6584197148430854,0.9466722492485015,0.9126266099172367,0.5867183622384748,0.4110476167888658,0.8232056431338882
0,0,False,0,2.534966148977238,0.015787185196999953,0.37496821202605735,0.04097885142357094,0.6795104139249684,0.37099254956854777,0.5064494215878541,0.4137628272713929,0.9515358993926227,0.4947267253911455
0,1,False,0,1.35981357803319,1.9039556319415962,0.123267230079669,0.004135742396207065,0.41082036410362,0.8319466743835523,0.7022506832593879,0.3912203833450565,0.15223068402018036,0.20902223403976516
1,0,False,0,6.240654136981876,1.2570709568526788,0.0937703072456153,0.6810859154574851,0.8633523969974385,0.5269886246278033,0.5145073969832867,0.5987826140216774,0.687209635928803,0.9889096404933887
2,-1,True,0,5.632885727085327,1.7722812649477708,0.7982235075538582,0.933316581026098,0.9448632164950784,0.03262815915535344,0.34395294062384507,0.885122062889464,0.7900206317005349,0.870712659055849
1,-1,True,0,3.704289645395359,0.1860864662189885,0.10653702258259723,0.17810851672841144,0.6024648904141746,0.48816762738060104,0.5875709687201011,0.7529902044365336,0.6135372030985358,0.18831935511813336
0,-1,True,0,4.538125410968374,0.13696264513157397,0.41295127248616537,0.7100861491672158,0.9210957702765027,0.6464469737475382,0.2954810062151907,0.754493768499436,0.7813226683874331,0.6592326244032024
0,-1,True,0,5.206835842245029,0.36991402119365,0.44557398325213293,0.4333842200791307,0.37442970940346654,0.43376984547810327,0.42104989458260955,0.2567863890699098,0.7594351183492537,0.2294307490951193
0,0,False,0,1.2612626402743972,1.7430483431128547,0.03299946784088592,0.4132225433878334,0.1926147774864928,0.2798792548768837,0.31662627287392153,0.11833156030127712,0.8374740911076305,0.5768056774356196
1,-1,True,0,5.310643726201744,1.797615390363219,0.5772460551790891,0.6445834851389514,0.1755633632800767,0.2040143699173974,0.5423273082129992,0.3527505636261641,0.811359986279345,0.5855497288811052
1,-1,True,0,4.7728870498453855,0.22863562102996515,0.2741401921429921,0.30203947434165457,0.012667211852103288,0.11309736874263354,0.4262434000410047,0.12072797780303235,0.9526396847878262,0.36366965958654496
1,-1,True,0,5.888346068546106,0.5251476967155437,0.451971065872103,0.34789434158010124,0.5923269665978229,0.6431803210196451,0.518379629038584,0.6861739265975481,0.19958006358378855,0.07646590211518356
0,-1,True,0,3.482872895654414,0.42918183598483717,0.14689207307045538,0.8185270228446202,0.26351738910671507,0.9980782254204061,0.6244964673734834,0.8721394719966243,0.7652140945273841,0.06437163129940915
0,-1,False,0,3.809730811571843,0.5911370442150394,0.9220090285609647,0.44160381786336855,0.7055287812161323,0.6769119352676796,0.7120487908681196,0.35752445146015266,0.41216372264417567,0.08565083306543897
0,0,False,0,1.1209976795331191,1.967054900622955,0.5637323942425592,0.7453667529251747,0.564574699304536,0.1892270425285988,0.6263030294464154,0.6449444541183468,0.5247298148622469,0.2784524052644879
1,-1,False,0,5.621705619374378,1.7771999231269022,0.7519847663817487,0.49238679297156274,0.34209568901811527,0.9975058366187635,0.6690843029565745,0.9824661869934057,0.9779904106354254,0.21451552959862108
0,0,True,0,2.3060707704007934,0.5144072030663471,0.8100367528560828,0.9241939366150432,0.9983044839573527,0.7723167102703158,0.6240709186778631,0.07377851979083394,0.05789700587315205,0.1715462207504196
0,0,False,0,4.602523131402174,0.2195130987601801,0.5513229757610416,0.7332884940915216,0.31780482169898516,0.6392276433489761,0.041744600504786344,0.7495580895637154,0.27251221398372893,0.18527865890094275
0,0,True,0,0.7643963283346873,0.5221596261258477,0.1509613378809853,0.560301698299958,0.3324691013148402,0.4422656395944634,0.8730495547953485,0.3158643492349674,0.2367786886975729,0.1170741563679063
0,0,False,0,5.524727336649613,0.9850827310270971,0.8799011225724607,0.125780937226316,0.9533209346201827,0.31022500272385567,0.43902470790196,0.5332094895865687,0.3954337047406722,0.8267182513222802
0,0,False,0,3.169129728468116,0.722187434738963,0.11808423687388403,0.6983485873178182,0.8634313960998116,0.5575724950891227,0.6224211524441758,0.3736297162479101,0.31382496640368085,0.9329594073943325
0,0,True,0,5.180248202706308,0.9662314800011436,0.3164042988891188,0.7562225696063322,0.8116974749146628,0.4407425456847651,0.686502233688818,0.1808306378848351,0.2805113772339304,0.9757737841061975
1,0,False,0,6.131982848312861,1.6872436833586646,0.5795959434202016,0.15377740998927492,0.9302139241025621,0.7331783563612394,0.7277132802514797,0.7013865146645375,0.6695186704766775,0.03175570154059504
1,0,True,0,5.894436462508768,0.2592133594008976,0.07941489286097625,0.8702171175772151,0.9460998433957207,0.5997574828063275,0.010205053430133781,0.38341702686119705,0.961759995625969,0.3438327350313787
0,0,True,0,3.1389601878787023,1.8629986677742936,0.9833381434960534,0.8412255740039911,0.7582215819667,0.35040715277697854,0.9489260741727829,0.571076196385171,0.9973931582723583,0.5499919506747479
1,0,False,0,5.981779148636845,1.613823210671789,0.6942263106820156,0.29092507887485863,0.5308508297286777,0.7411550160235367,0.7696068603894196,0.8588674959956919,0.8378460613374745,0.4343953334842018
0,0,False,0,4.350847362694493,0.5803712390670348,0.4438336374828701,0.6126706999973738,0.6207661110466938,0.16548508465930145,0.6343904112920847,0.29310451524686476,0.9431151740635699,0.5181903453456349
0,-1,False,0,4.40091469009456,1.9543658546538585,0.9561968571848051,0.4677346605691127,0.5320741243957228,0.47512124880475226,0.47193722858130793,0.8291341776376554,0.6946484754904887,0.5541989005467297
0,0,False,0,0.5067569356044136,0.8402131623696032,0.6285712856793061,0.9974048716145811,0.8794390930699784,0.5070166929103582,0.7691323513747735,0.428702820441459,0.8102277436801743,0.9111981036732766
0,1,False,0,1.1787061127268015,1.6706900897719301,0.3894968459210447,0.33858213597874676,0.32651848254645044,0.6978882777957651,0.17846423740052275,0.24075081177021118,0.587137078907222,0.9795510416307889
0,0,True,0,5.274221284082374,0.0022588041882813936,0.20987661597629437,0.7707851172636253,0.4223502496010416,0.590330022581688,0.5193175740953576,0.8175031111607723,0.7235820799320748,0.702362598967225
0,0,True,0,0.34018310050626976,0.7770356564067624,0.673832259209201,0.3118046644724016,0.7185296833215818,0.6708926554774403,0.6619505009374037,0.3355329764668181,0.39893532775983254,0.6340816249978253
0,0,True,0,1.4429307348001026,0.7558388402730367,0.7890358596107061,0.9633790841691098,0.06736221392507546,0.3774316833106187,0.8683968905686893,0.1992939358750393,0.3283246785382724,0.1819439830405295
0,1,True,0,1.8203704827313458,1.3884012656742484,0.8065291342656935,0.847118845634163,0.010418327248999493,0.17842130610115314,0.26486846173026646,0.7169339598797138,0.5811176839078496,0.0291665468452178
0,1,False,0,2.5344331977539083,0.11000085907559498,0.9711481461330954,0.6955565057259288,0.04016361605997565,0.786619787325825,0.039536912022285264,0.13864086936204012,0.7177128843171351,0.18991995883438872
0,1,True,0,2.5484378684078517,1.1375790184956955,0.5391251893807483,0.16028813006776987,0.22154889270382017,0.5716142372709677,0.01928146482048032,0.8561534675817621,0.7030907702955549,0.5609232555350723
1,2,True,0,0.711625536195274,1.537700686783603,0.6811225926116223,0.7228923047589804,0.9546339473541177,0.8031845090137013,0.15234046825301406,0.022939534254391658,0.9554745159475948,0.43319757055045804
0,0,True,0,4.048108663689052,1.8700378101664459,0.4887893382881737,0.2960561733760533,0.19423287719910165,0.8061486726196828,0.12863662712484925,0.3156381184390836,0.47817458653481393,0.8516149895245885
0,-1,False,0,4.322733574367844,1.8482394224865337,0.7066847983698628,0.8409099827353419,0.27482084072691715,0.8852072421903373,0.12537886482064575,0.4505678911364396,0.8180205992293389,0.2512228151738064
0,0,True,0,0.9063395239967929,1.0987454800158025,0.788988634555712,0.6187155270880454,0.9070496491355069,0.5391129565645764,0.5161375362139741,0.01752376688947266,0.8604149299626539,0.21923834594824965
0,0,False,0,3.634343561487499,0.07549336517349237,0.29581250216094845,0.14794274599118218,0.45572982672979323,0.9582562451435799,0.36916779744835293,0.8413174854852189,0.6361092834064714,0.6760514436962071
0,0,False,0,1.6612268458291872,0.6714188107921115,0.16154584558423235,0.9569653019278798,0.799740526185229,0.6161357865756578,0.013396367368434747,0.7685924009086351,0.8543823214794674,0.28250127901331623
0,1,True,0,2.0597828943607244,1.2732086749303804,0.22083422023035848,0.7246051804301866,0.4230649911971973,0.3896873250504638,0.36752745139730736,0.14236203904259492,0.14178734688504258,0.13086542970601034
0,1,True,0,0.5906244507229103,0.1715886490090237,0.5055444867587477,0.8031025379185934,0.7672184369971887,0.2948408870578051,0.35208062896277004,0.2272676973848171,0.6698734529401971,0.7701196319644071
0,0,True,0,3.7285228034717854,0.4518646207990413,0.7960087921456417,0.23575970595349627,0.5794352277037003,0.04637871408611616,0.13222639298648553,0.2288845934026208,0.40750776230044017,0.5792595362055505
0,0,False,0,5.59616238769203,0.4754451883329207,0.3714929454723974,0.5457653294367789,0.337871688302255,0.880699364771835,0.2768266615145243,0.4294171784997365,0.0979843425141379,0.08792497140588063
0,0,True,0,1.7992811747258695,0.03168169520210817,0.629476837644779,0.6533584820406406,0.5665468092865065,0.4354882991058048,0.4424865467107634,0.18077484918526088,0.36641764787218867,0.42419432172649796
-1,0,False,0,2.9091270394062754,1.8161334589075022,0.3846038792217539,0.7005862797030451,0.295568124457416,0.05429402379932535,0.04206872362853198,0.8279032640173851,0.22241518479315636,0.8657728986194276
-1,0,False,0,3.8267207614868637,0.18440581883331086,0.00801125209403919,0.9419181055252368,0.9730103202097039,0.9998111964574716,0.0853392558229703,0.7752735656684516,0.3026712044270604,0.8628699060187085
-1,0,False,0,1.943143305742917,0.6998027904615285,0.8748132890870611,0.6390388000840295,0.2075797821859795,0.06579752945276762,0.1984849415911849,0.6804646509439598,0.34137355762424415,0.5297117433456261
-2,0,True,0,2.8551371249323863,1.61329221508135,0.706802592459033,0.9673706874228282,0.9550979337299307,0.5558131778971693,0.5782111661152629,0.21236408690709951,0.5409425960598992,0.06023307263206845
0,0,False,0,5.699100480252622,1.4289785946877587,0.9289014413169723,0.7549244454949523,0.7727947957392479,0.3368320403663285,0.17262093318869332,0.6348399115153279,0.22294915243083435,0.9357825813398207
0,0,True,0,4.448229556330711,0.6000736530889998,0.3354803377609491,0.2973814520273955,0.30601644699996744,0.7901812098875313,0.38462927084012377,0.1778259171190496,0.1954188172228617,0.7984182239124703
